X2,X1,X8,X5,X3,X9,X7,X6,X4,X0
0,0,0,0,0,0,0,1,1,0
1,1,1,0,1,0,1,1,0,0
0,0,0,1,1,1,1,1,0,0
0,0,1,1,0,0,0,1,1,0
1,1,1,1,1,1,0,1,1,0
1,0,1,1,0,1,0,1,1,0
0,0,1,0,1,0,1,1,1,0
0,1,1,0,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0
0,1,0,0,0,1,0,1,1,1
1,1,1,1,0,1,0,1,1,1
0,0,0,1,1,1,1,1,0,0
1,1,1,0,1,0,1,0,0,0
0,0,0,0,1,1,1,1,0,0
1,1,1,1,1,1,0,0,0,0
1,1,0,0,1,1,1,0,0,0
0,1,0,1,1,1,0,0,0,0
1,1,0,0,0,1,0,1,1,1
0,1,1,0,1,0,1,0,0,0
0,0,0,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,1,0
1,1,0,1,1,1,1,0,1,1
0,0,1,1,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1
1,1,0,0,1,0,1,1,1,0
0,0,0,1,0,0,1,1,1,1
1,0,1,1,1,0,0,0,1,0
0,1,0,0,1,1,1,1,1,0
1,0,0,0,0,1,0,1,1,0
1,0,0,1,0,0,0,1,1,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0
0,1,1,0,1,1,1,1,1,1
0,1,1,1,1,0,1,0,0,0
0,0,0,1,1,1,0,1,1,0
0,1,1,1,0,1,0,0,0,0
0,1,1,0,1,0,1,0,0,0
1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,0,1,0,0
0,0,0,1,1,1,1,1,1,0
1,1,0,1,1,0,0,0,0,0
0,1,1,1,0,1,0,0,1,0
0,1,1,1,0,1,1,1,1,0
0,0,0,0,1,1,1,0,0,0
1,0,0,1,0,1,0,1,1,0
1,1,0,0,1,0,1,1,0,0
0,1,1,0,1,1,1,1,0,1
1,1,1,1,1,1,0,0,1,0
1,0,1,1,1,0,0,1,1,0
0,0,0,0,1,1,1,0,0,0
1,0,0,1,1,1,0,1,0,0
1,0,0,1,1,0,0,1,1,0
1,1,0,0,1,0,1,1,0,0
0,1,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,0,1,0
1,1,0,1,1,1,0,1,1,0
1,1,1,1,1,0,0,0,0,0
0,0,1,1,0,1,0,0,1,0
0,0,0,1,1,0,1,1,0,0
0,1,1,1,0,1,1,0,1,1
1,1,1,1,1,1,1,0,1,0
0,0,1,1,1,0,0,0,1,0
0,1,1,1,0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0
1,1,1,1,1,1,1,0,0,1
0,1,0,0,0,1,0,1,0,0
0,1,1,0,1,0,1,0,0,0
1,1,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1,1,1
1,0,0,1,1,1,0,0,0,0
0,1,1,1,1,1,0,0,0,0
0,1,1,1,1,1,0,0,0,0
1,1,0,1,1,0,0,0,1,1
0,0,1,1,0,0,0,1,1,0
1,0,0,0,0,1,0,1,1,0
1,1,1,1,1,1,1,0,1,1
1,1,1,0,1,0,1,1,0,0
0,1,1,1,1,1,0,0,1,1
0,1,1,0,0,1,0,1,1,1
1,1,1,0,1,1,1,1,1,0
1,1,1,0,1,0,1,1,0,0
1,1,0,1,1,0,0,0,0,0
0,1,0,1,1,1,0,0,1,0
1,1,1,1,0,1,1,1,1,1
1,0,0,1,1,1,0,0,1,0
0,0,1,1,0,0,0,0,1,0
0,1,0,0,1,0,1,1,1,0
0,0,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,1,0
1,0,0,1,1,0,0,1,0,0
0,0,0,1,1,0,0,1,1,0
1,0,0,1,1,0,0,1,0,0
1,0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,0
0,1,1,1,1,0,0,0,0,0
1,1,1,0,1,1,1,0,0,1
1,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,0,0,0
0,0,0,0,1,0,1,1,0,0
1,0,0,1,1,1,0,1,0,0
1,1,0,0,1,1,1,1,1,1
1,0,0,1,0,0,0,1,1,0
1,1,0,0,0,0,0,1,1,0
1,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0
0,1,0,1,1,1,0,0,0,0
0,0,0,1,1,1,0,1,1,0
0,1,1,1,1,1,1,0,1,0
1,1,1,0,1,0,1,0,0,0
0,1,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,1
0,1,1,0,0,1,0,1,1,0
0,1,1,1,1,1,0,1,1,0
0,1,0,0,1,1,1,0,0,0
0,1,0,0,1,1,1,1,0,0
1,0,0,1,1,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0
1,1,0,1,0,0,0,0,1,0
1,1,0,1,1,0,0,0,1,0
1,0,0,1,1,0,1,1,0,0
1,1,1,0,0,0,0,1,1,0
1,0,0,1,1,0,0,1,0,0
1,1,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,1,0,0
0,0,1,1,0,0,0,1,1,0
0,0,1,1,1,0,0,1,0,0
0,1,0,0,0,1,1,1,0,0
0,1,0,0,1,0,1,1,1,0
0,0,1,1,1,1,0,0,1,0
1,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,0,1,1,0
0,1,1,0,1,0,1,1,0,0
0,0,1,1,1,1,0,1,0,0
0,0,0,1,1,1,0,1,1,0
0,0,0,0,1,1,1,1,1,0
0,0,0,0,1,1,1,1,1,0
1,1,0,0,1,0,1,1,0,0
1,0,1,1,1,1,0,1,1,0
0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,1,0,1,1,0
0,1,1,1,1,1,0,1,1,0
0,0,1,0,0,1,0,1,0,0
0,1,0,1,1,0,0,0,1,1
1,1,0,0,1,0,1,1,1,1
0,0,1,0,0,1,0,1,1,0
1,1,1,1,1,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0
1,0,0,0,0,0,0,1,1,0
0,0,0,1,1,0,0,0,1,0
0,0,1,1,1,1,0,1,1,0
1,1,0,1,1,1,0,0,1,0
0,0,0,0,0,0,1,0,1,0
1,1,1,0,1,0,1,1,0,0
1,0,1,1,1,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0
1,1,0,0,1,0,1,1,1,1
0,1,0,1,1,0,1,0,1,1
0,1,0,0,1,1,1,1,1,1
0,1,0,0,0,1,1,1,0,1
1,0,1,1,0,1,0,1,1,1
1,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,0,0
0,0,0,0,1,1,1,1,1,0
1,1,0,1,1,1,0,0,0,0
0,0,1,1,0,0,0,1,1,0
1,1,0,0,1,0,1,1,1,1
0,0,1,1,1,0,0,1,0,0
1,0,0,1,1,0,1,1,0,0
0,1,0,1,1,0,0,0,1,1
1,1,0,1,1,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0
1,1,1,0,1,1,1,0,1,0
0,1,1,1,0,0,0,1,1,0
1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,0,1,1,0
1,0,1,1,0,0,0,0,1,0
0,0,1,1,0,1,0,1,1,0
1,0,0,1,1,1,0,1,1,0
1,1,1,0,1,1,1,1,1,0
1,1,0,0,1,0,1,0,0,0
0,1,1,0,1,1,1,1,1,0
1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,1,0,0
1,1,1,0,0,1,1,1,1,0
1,1,1,0,1,0,1,1,1,0
0,1,0,1,1,0,0,0,1,1
1,0,1,0,0,1,0,1,0,0
1,1,1,0,0,0,0,1,1,1
0,1,0,0,1,1,1,0,0,0
1,0,1,1,1,0,0,1,0,0
1,1,1,1,1,1,0,1,1,0
0,1,0,0,1,1,1,1,1,0
1,1,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,1,1
1,1,1,0,0,1,0,1,1,1
1,1,0,1,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1
1,1,1,0,1,1,1,0,1,1
0,0,0,1,1,1,0,0,0,0
1,0,0,1,0,1,0,1,1,0
0,1,0,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,1,1,1,0
1,1,1,1,0,1,0,1,1,1
0,1,1,0,1,1,1,1,1,1
1,0,1,0,0,1,0,0,0,0
0,1,1,0,1,0,0,0,0,0
1,0,0,1,0,1,1,0,1,0
0,0,0,1,0,0,0,1,0,0
0,1,1,0,1,1,1,0,0,1
1,1,0,0,1,0,0,1,1,1
1,1,1,0,1,0,1,1,0,0
0,1,1,0,1,1,1,1,1,0
1,0,0,0,1,0,1,0,0,0
1,1,0,1,1,0,1,1,1,0
1,0,0,1,0,1,0,0,1,0
1,0,1,1,0,0,0,1,0,0
1,1,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,0,1,1,0
0,1,0,1,1,1,1,0,0,0
0,1,0,1,0,1,0,0,1,0
0,0,0,1,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0
1,0,1,0,0,0,0,1,1,0
1,0,0,1,0,0,0,1,0,0
0,0,1,1,1,0,0,1,1,0
0,0,0,1,0,1,0,1,1,0
0,0,0,0,1,0,1,1,0,0
0,0,0,0,1,0,1,0,1,0
1,0,1,1,1,0,0,1,1,0
0,1,0,0,1,0,1,1,0,0
0,1,1,1,1,1,0,1,1,0
1,1,1,1,1,1,0,1,1,1
0,1,1,1,1,1,0,1,1,1
0,0,0,0,1,1,1,0,0,0
0,0,0,1,0,0,0,1,1,0
1,1,0,0,1,0,1,0,0,0
1,1,0,1,0,1,0,0,1,0
1,0,1,1,0,0,0,1,1,0
0,1,1,0,1,0,1,1,0,0
0,1,0,1,1,1,1,0,0,0
1,1,0,0,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,0
1,1,1,0,1,1,1,1,0,0
0,0,1,1,1,1,0,1,1,0
1,1,0,0,1,1,1,0,0,0
0,1,0,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
0,1,1,0,0,1,1,1,1,0
1,0,0,1,0,0,0,1,0,0
1,0,0,1,0,1,0,1,1,0
1,1,0,0,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0
0,1,1,1,0,0,0,0,0,0
1,1,0,1,0,1,0,1,1,0
0,1,1,1,1,1,1,0,1,0
1,1,1,1,0,0,0,0,0,0
0,0,1,1,1,0,0,1,0,0
0,1,1,0,1,0,1,0,0,0
0,1,1,1,1,1,0,0,1,0
1,0,0,1,0,0,0,1,1,0
1,1,1,0,1,0,1,0,0,0
0,0,0,1,0,1,0,1,0,0
1,1,1,0,1,0,1,1,1,1
1,1,0,0,0,0,1,1,1,0
1,0,1,1,0,0,0,1,1,0
1,0,0,1,0,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0
1,0,0,1,1,0,1,0,1,0
0,0,1,1,1,0,1,1,1,0
1,1,1,0,1,0,1,1,1,1
0,0,0,1,1,1,0,1,1,0
0,1,1,1,1,1,1,1,1,0
1,0,1,0,1,0,1,1,1,0
1,0,0,0,1,0,1,0,0,0
0,1,1,1,0,1,1,1,1,0
0,1,0,1,1,1,0,0,1,0
1,1,0,0,1,0,1,0,1,1
1,0,1,1,0,0,0,1,1,0
1,1,1,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1,1,0
0,0,0,1,0,0,1,1,1,0
0,1,0,0,0,0,0,1,1,0
1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,1,1,1,0,0
0,1,1,0,1,1,1,1,0,1
1,0,1,1,1,1,0,1,0,0
0,1,1,0,1,1,1,1,1,1
1,1,0,0,1,1,1,1,1,0
1,1,1,1,0,1,0,1,1,1
0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,0,0,0,0
1,0,0,0,1,0,1,1,1,0
0,1,0,0,1,1,1,1,1,0
0,1,0,1,0,1,0,0,0,1
0,0,0,1,1,1,0,1,1,0
1,0,1,1,1,0,0,1,0,0
0,0,0,1,1,0,0,1,0,0
1,0,0,1,0,1,0,1,1,0
1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0
1,1,1,1,1,1,0,0,1,0
1,0,1,1,0,0,0,1,1,0
1,1,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0
1,1,1,1,0,1,0,0,1,0
1,1,1,0,1,1,1,0,0,0
1,1,0,0,1,0,1,1,1,1
0,1,1,1,1,1,0,0,1,0
0,1,1,1,1,1,0,1,1,0
0,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,0,0,1,0
0,1,1,0,0,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,0,1,0,1,0
1,1,0,1,1,0,0,1,1,0
0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,1,1,1,0
1,0,1,1,0,1,0,1,1,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,1,1,1,0,1,0
0,1,0,1,0,0,0,0,1,0
1,1,1,0,1,0,1,1,0,1
1,1,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0
0,0,0,1,1,1,0,1,0,0
1,1,0,0,1,1,1,1,1,0
0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,1,1,0,0
0,1,0,1,1,0,0,0,0,0
0,1,0,0,1,1,1,1,1,1
0,0,0,1,1,1,0,1,1,0
1,1,0,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1,1,0
1,1,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,1,1,0
0,0,0,0,1,1,1,1,1,0
0,0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,0
1,0,1,1,0,0,0,1,1,0
1,1,1,1,1,1,0,0,1,1
0,1,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1
1,0,0,1,1,0,1,0,0,0
0,1,0,0,0,1,1,1,1,0
1,0,1,0,1,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0
0,0,1,1,0,0,0,1,1,0
0,1,1,1,1,0,1,0,0,0
0,1,1,1,0,1,1,1,1,0
0,1,0,1,1,1,0,0,0,0
0,0,0,1,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,0
1,0,0,1,0,0,0,1,1,0
1,1,0,1,1,1,0,1,1,0
1,1,0,0,0,1,0,1,0,1
1,0,1,0,0,0,0,1,1,0
1,1,1,1,1,1,0,0,0,1
0,0,0,0,1,0,1,1,1,0
1,1,0,1,0,1,0,0,1,1
0,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,1,0,0
1,1,0,0,1,0,0,0,1,0
1,1,0,1,1,0,0,0,1,1
0,0,0,1,1,0,0,1,1,0
0,0,0,1,1,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0
1,1,1,1,1,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0
0,1,0,0,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,0
0,1,0,1,1,1,0,0,0,0
0,1,0,1,1,1,0,1,1,0
1,1,0,0,0,1,0,1,1,0
1,0,0,1,0,1,0,0,1,0
0,1,0,1,1,1,0,0,0,1
1,0,0,0,1,0,1,1,0,0
0,0,0,1,1,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0
1,0,0,1,1,0,0,0,1,0
1,1,1,0,1,1,1,1,1,1
1,1,1,0,0,0,1,1,0,1
1,1,1,1,0,1,0,0,0,1
0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,0,0,1,1,0
0,0,0,1,0,0,0,1,1,0
1,1,1,1,0,0,0,0,0,0
0,1,1,1,1,1,0,1,1,0
1,1,1,1,1,1,0,0,0,1
0,0,0,0,0,1,1,1,1,0
0,1,0,1,1,1,0,1,1,0
1,0,0,1,1,1,0,1,0,0
1,0,0,1,0,1,1,0,1,0
1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0
1,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,1,1,0
0,0,0,0,1,0,1,1,1,0
1,0,0,1,1,1,0,1,0,0
1,0,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,1,1,0
0,1,1,0,1,1,1,1,1,0
0,0,1,1,0,0,0,0,1,0
1,1,0,0,1,1,1,0,0,0
0,1,1,0,1,1,1,1,1,0
1,0,0,1,1,1,1,1,0,0
0,0,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0
0,1,1,0,1,1,1,1,0,0
1,1,1,0,0,1,1,0,1,1
1,1,0,0,1,1,1,1,0,1
1,1,1,0,0,1,0,1,0,1
1,1,1,0,1,0,1,0,0,0
0,1,1,0,1,0,1,1,0,0
1,1,0,1,1,1,0,1,1,0
1,0,1,1,0,1,0,1,1,0
0,0,0,0,1,0,1,1,1,1
1,0,1,1,0,1,0,0,1,0
0,1,1,0,1,1,1,1,1,0
1,1,1,1,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,0
0,1,0,1,0,1,0,0,1,1
0,0,0,1,1,1,0,1,1,0
1,1,0,1,1,0,0,0,0,0
0,1,0,0,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0
1,0,0,1,0,1,0,0,1,0
1,1,0,0,1,0,1,1,1,1
0,1,0,0,1,0,1,1,1,1
1,1,0,0,1,0,1,1,1,1
0,1,1,0,0,1,0,1,1,0
0,0,0,1,1,1,0,1,0,0
1,0,0,0,0,0,0,1,1,1
0,1,0,1,0,1,0,1,1,0
0,0,0,1,0,1,0,1,1,0
1,0,0,1,1,0,0,1,0,0
0,0,1,1,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,1
0,1,0,1,1,1,0,0,0,0
1,1,1,1,1,1,0,1,1,0
1,1,0,1,1,1,0,0,1,1
1,0,0,0,1,1,1,0,0,0
1,1,1,0,1,0,1,0,0,0
0,1,1,1,1,1,1,0,0,0
0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,1,0,1,1,0
1,1,0,0,1,1,1,0,0,0
0,1,1,1,1,1,0,0,0,0
1,1,0,1,1,0,0,0,1,0
1,0,1,1,0,1,0,1,0,0
0,0,0,0,1,0,1,1,1,0
1,1,1,1,1,1,0,1,1,0
1,0,0,1,1,0,1,1,0,0
0,1,1,1,1,1,0,0,1,0
0,1,0,0,1,1,1,0,0,0
1,1,1,1,1,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0
1,1,0,0,1,0,1,1,1,0
1,1,1,0,0,1,0,1,1,1
1,1,1,0,1,1,1,1,1,1
0,0,0,1,0,1,0,1,1,0
0,0,1,1,1,0,0,1,0,0
0,1,1,1,1,1,0,0,1,0
0,0,0,1,0,0,1,0,1,1
1,0,0,0,1,1,1,0,0,0
1,1,0,0,1,0,1,1,1,1
0,0,0,1,1,0,1,1,0,0
1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1,1,1,1,1
1,1,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,1,1,0
0,0,0,1,1,0,1,1,0,0
0,1,0,0,0,0,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,0,1,1,1,0,0,1,0
1,0,0,1,1,1,1,1,1,0
1,1,0,1,1,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0
1,1,1,0,1,0,1,1,1,1
0,1,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,1,0,1
0,1,1,1,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0
1,1,1,1,0,1,0,1,1,0
0,0,0,1,1,0,0,1,1,0
0,1,0,1,0,1,0,0,1,0
0,0,1,0,0,0,0,1,0,0
1,0,0,1,1,0,0,1,1,0
1,1,1,0,1,0,1,0,0,1
0,1,1,1,1,1,1,0,1,0
1,0,0,1,1,0,0,1,0,0
1,1,1,1,1,0,1,0,1,1
0,1,0,0,1,1,1,0,0,0
1,1,1,0,1,1,1,1,1,1
1,0,1,1,0,0,0,0,1,0
1,0,1,0,1,1,1,1,1,0
0,0,1,1,1,0,0,1,1,0
1,0,0,0,1,1,1,1,0,0
0,1,1,1,0,1,0,1,1,0
1,1,0,1,1,1,0,1,1,1
0,1,1,0,0,1,0,1,1,0
1,0,1,1,1,0,0,1,0,0
1,1,1,0,1,0,1,1,0,0
1,1,1,1,1,1,0,1,1,1
1,1,0,1,0,0,0,0,1,1
0,0,0,1,0,1,0,1,1,0
0,0,0,1,0,1,0,1,1,0
1,0,0,0,1,1,1,1,0,0
1,0,0,1,0,1,0,1,1,0
1,0,0,0,1,1,1,0,0,0
0,1,0,0,1,1,1,0,0,0
1,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,1
0,1,1,0,0,1,1,1,1,0
0,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0
1,1,0,1,1,0,0,1,1,1
0,1,0,0,0,0,1,1,1,0
1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0
0,1,0,0,1,1,1,1,1,0
1,1,1,1,1,1,0,0,1,0
0,0,1,1,0,1,0,1,1,0
1,0,0,1,0,1,1,0,1,0
0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,0,0,0,1,0
1,0,0,0,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,1
0,0,0,0,1,0,1,1,1,0
1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0
1,1,1,0,0,0,0,1,0,1
0,0,0,1,0,1,0,0,1,0
1,0,0,0,1,1,1,1,0,0
1,1,1,0,1,1,1,1,0,0
0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0
0,1,1,1,1,1,0,0,0,0
1,0,0,1,1,0,1,0,0,0
1,0,0,0,1,0,1,0,0,0
0,1,0,0,1,0,1,1,1,0
0,0,1,1,0,1,0,0,1,0
0,1,0,0,1,1,1,1,1,0
1,1,1,0,1,1,1,1,1,1
0,1,1,0,1,1,1,1,1,1
0,1,0,0,1,1,1,1,1,0
0,0,0,0,0,1,1,1,1,0
1,1,1,0,0,1,0,1,1,0
1,0,1,1,1,1,0,1,0,0
0,1,0,1,0,0,0,0,1,0
0,1,1,1,1,1,0,0,0,0
1,0,1,1,0,1,0,1,1,0
1,1,0,0,1,1,1,1,1,1
1,1,1,0,0,1,0,1,1,0
1,0,1,0,0,1,0,1,1,0
0,1,0,1,1,1,0,0,1,0
1,0,1,1,1,0,0,1,1,0
0,0,0,1,1,0,0,1,0,0
1,1,1,0,1,1,1,1,1,0
0,1,1,1,0,1,0,0,1,0
0,0,0,1,1,1,1,1,1,0
0,1,0,0,1,0,1,1,1,0
0,0,1,1,0,0,0,1,0,0
0,1,1,0,1,0,0,1,0,0
0,1,0,1,1,1,1,0,1,0
1,1,1,0,1,1,1,1,1,1
1,0,0,0,1,1,1,1,0,0
0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1
0,1,1,1,1,1,0,0,1,1
0,1,1,0,1,0,1,1,0,0
0,1,0,0,1,1,1,1,0,0
1,0,0,1,0,1,1,1,1,0
0,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1,1,1,1,1
0,1,0,1,1,1,0,0,0,1
0,0,1,1,0,0,0,1,0,0
0,1,1,0,1,1,1,1,0,0
1,1,0,1,1,1,0,0,1,1
0,0,0,0,1,1,1,0,0,0
1,1,1,1,1,1,0,1,1,1
1,0,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0,0,0
0,1,1,0,1,0,0,0,0,0
0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0
0,1,0,0,1,1,1,0,0,0
1,1,1,0,1,1,1,0,0,0
0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,1,1,1,0
0,1,1,1,1,0,0,0,0,0
1,1,1,0,1,1,1,1,0,1
1,0,1,1,1,0,0,1,1,0
0,0,0,0,1,1,1,1,1,0
0,1,1,1,1,1,0,1,1,1
1,1,0,0,1,0,1,1,0,0
1,1,1,1,0,1,0,0,1,1
0,0,0,1,0,1,0,1,1,0
0,1,0,1,1,1,0,0,0,0
1,0,0,1,1,0,1,1,0,0
1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1
0,1,0,1,1,1,0,0,1,0
1,1,1,0,1,1,1,1,1,1
0,0,1,1,1,1,0,1,0,0
0,1,0,1,1,1,0,0,0,0
1,1,1,0,1,1,1,1,0,0
0,0,1,1,1,0,1,1,1,0
0,0,0,1,1,1,1,1,1,0
1,0,1,1,1,0,0,1,1,1
0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,1,0,1,0,0
1,1,1,0,0,1,1,1,1,1
1,1,0,1,1,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0
1,1,1,1,1,1,1,0,0,0
0,1,1,0,1,0,1,1,0,0
1,1,1,1,1,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0
1,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,0,1,0
0,1,1,1,1,1,1,0,1,0
1,1,1,0,1,1,1,0,0,1
1,1,0,0,1,0,1,1,0,0
1,0,1,1,0,0,0,1,1,0
0,1,0,1,1,1,0,0,1,0
0,1,1,1,1,1,0,0,1,0
1,1,0,1,1,1,1,0,0,0
0,1,0,0,0,1,0,0,0,1
0,0,1,1,1,1,0,1,0,0
1,1,1,1,0,1,0,0,0,0
0,0,1,1,0,1,0,1,1,0
0,0,0,0,1,1,1,1,1,0
0,0,1,1,0,1,1,0,1,0
1,1,0,1,1,1,0,0,0,0
0,0,0,0,1,1,1,1,1,0
1,1,0,1,0,0,0,0,0,1
1,0,1,1,1,1,0,1,1,0
0,0,0,0,1,1,1,0,0,0
1,1,0,1,1,0,1,0,0,0
1,1,0,1,1,0,0,0,1,0
1,1,1,1,1,0,0,0,0,1
1,0,0,1,1,0,1,1,0,0
0,1,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,0,1,1,0
1,1,0,0,1,0,1,0,0,0
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,0,0,1
0,1,1,0,1,1,0,1,1,0
1,1,1,0,1,1,1,1,1,0
1,1,0,1,1,0,1,0,1,1
1,0,0,0,1,0,1,0,0,0
1,0,1,1,0,1,0,0,1,0
1,1,1,1,0,1,1,0,1,1
0,0,0,0,1,0,0,1,1,1
0,1,0,1,1,0,1,0,0,0
0,0,1,1,0,1,0,1,1,0
1,0,1,1,1,0,0,1,0,0
0,0,1,0,1,1,1,0,1,0
1,1,0,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,1,1,0
0,1,0,0,1,0,1,0,1,0
1,1,1,0,1,1,1,1,1,0
1,0,1,1,0,0,0,1,1,0
0,0,0,1,0,0,0,1,1,0
1,1,0,1,1,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,1,1,1,1,0,1,1,0
1,0,1,1,0,0,0,1,1,0
1,0,1,1,0,0,0,1,1,0
1,0,0,0,0,0,0,1,1,0
0,1,1,0,1,1,1,1,1,0
1,0,1,0,0,1,0,1,1,0
0,1,1,1,1,1,0,0,1,1
0,1,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,1,1,1
1,1,1,0,1,0,1,0,0,0
1,1,1,1,0,1,0,0,1,1
1,1,1,1,1,1,0,1,1,1
1,1,0,1,1,0,0,0,0,0
