X9,X5,X21,X23,X19,X7,X10,X16,X6,X4,X11,X3,X13,X1,X0,X8,X2,X14,X22,X20,X17,X18,X12,X15,X24
1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1
0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0
0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1
0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0
1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0
1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1
1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0
1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1
1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0
1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0
1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0
1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1
1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0
1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0
0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0
0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0
1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0
0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0
1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0
1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1
0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0
0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1
0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0
1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1
1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0
1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1
1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0
1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1
1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0
1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1
1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0
0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1
1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0
1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0
1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0
1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0
0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0
0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1
0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1
1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1
0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0
1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1
0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1
0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1
1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1
1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1
1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0
0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1
1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1
0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1
1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1
1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0
0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0
1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1
0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0
1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0
1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1
