X6,X3,X5,X0,X1,X8,X2,X7,X4,X9
1,1,0,0,0,0,1,0,0,1
0,1,1,1,0,1,1,0,0,0
1,0,1,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,1
1,0,1,0,1,1,1,1,0,0
1,0,0,1,0,0,1,1,0,0
1,0,1,0,1,1,1,0,0,1
1,0,0,1,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,1
1,0,0,1,1,1,0,1,1,1
0,1,0,0,1,1,1,0,0,0
1,0,1,0,0,1,1,0,0,0
0,1,1,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
1,1,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0
1,1,1,0,0,0,1,0,0,1
1,0,0,1,0,0,1,1,0,1
0,0,1,1,1,1,0,1,1,1
0,0,1,1,1,0,1,1,0,1
1,1,1,0,1,0,1,0,0,0
0,1,1,1,0,0,1,1,0,1
1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,1
0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,1,0,1,1,1,0,0
0,1,1,1,0,0,1,1,0,1
1,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,1,1,0,0,1
1,0,0,1,0,1,1,1,0,1
1,0,0,1,0,0,1,1,0,1
0,1,1,0,0,0,1,0,0,1
1,0,0,0,0,1,0,1,1,0
1,1,1,0,1,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,0,0,0
1,1,1,0,0,0,1,0,0,0
0,1,1,0,1,0,0,1,0,1
1,1,1,0,1,1,1,0,0,0
1,0,0,1,0,0,1,1,0,1
1,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,1,1,0,1
0,1,0,0,1,1,1,0,0,0
0,1,0,0,1,1,1,0,1,1
1,1,1,1,1,0,1,1,0,0
0,1,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,0,0
1,1,0,1,0,0,1,1,0,1
1,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,1
1,1,0,0,0,1,1,1,0,0
1,0,0,0,1,1,1,0,0,0
1,1,0,1,0,0,1,1,0,0
0,0,1,1,0,0,1,1,0,0
1,0,1,1,1,0,1,1,0,1
1,1,1,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,0,1
1,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0
1,0,1,0,0,1,0,0,1,1
1,0,0,1,1,1,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1,0,0
1,0,0,1,1,0,1,1,1,0
1,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0
1,0,1,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,1,1,0,1
1,0,0,1,0,1,1,0,0,0
1,0,1,1,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,0
0,1,1,1,1,0,1,1,0,0
1,1,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0
1,0,1,0,1,1,1,0,0,1
1,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,0,1,0,0
1,0,0,1,1,0,1,1,0,1
0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,1,1,0,0,1
1,0,0,1,1,0,1,0,1,1
0,0,1,1,1,0,1,1,1,1
1,1,1,1,1,0,1,1,1,1
0,1,1,0,1,1,1,0,0,0
0,0,1,1,0,0,1,0,0,1
0,0,1,0,0,0,1,0,0,0
1,0,1,0,1,1,1,0,1,1
0,0,0,0,0,0,1,1,0,0
1,1,0,1,1,1,1,1,1,1
1,1,0,1,1,0,1,0,1,0
1,0,1,1,0,0,0,1,1,1
1,0,1,0,1,0,1,0,1,1
1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,1,0
1,0,1,0,0,0,0,0,0,0
1,0,0,1,0,1,1,1,0,0
0,0,0,0,1,1,1,0,0,0
0,1,1,1,1,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1
1,1,1,0,1,0,1,0,0,1
0,0,0,0,0,1,1,1,0,1
1,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,1
1,1,1,0,0,1,1,0,0,1
0,1,1,0,1,0,0,1,1,0
1,1,0,0,0,1,1,0,0,0
0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,0,1
1,0,1,1,1,1,1,1,0,0
1,0,0,1,0,1,1,0,0,0
1,0,0,0,0,1,0,1,1,0
1,0,0,1,0,0,1,1,0,1
1,0,1,1,0,0,1,1,0,0
1,0,1,0,1,0,1,0,1,0
0,1,1,1,0,0,1,1,0,0
0,0,1,1,0,1,1,0,0,1
1,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0
1,1,1,0,0,0,1,0,0,1
1,0,0,1,0,0,1,1,0,1
1,1,1,1,0,0,0,1,1,0
0,1,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0
1,1,1,0,0,0,1,0,0,0
0,1,0,0,0,0,1,1,0,0
0,1,1,1,1,0,1,1,1,0
0,1,1,1,1,0,1,1,0,1
1,0,1,0,0,1,1,0,0,1
1,1,0,0,0,1,0,1,0,0
1,1,1,0,1,0,1,0,1,0
0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,1,1,0
1,0,0,1,0,1,1,1,0,1
0,1,0,1,0,0,1,0,0,0
0,0,0,0,1,0,1,0,1,1
1,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,1,1,0,0
0,0,1,1,1,0,1,1,0,1
0,0,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,0,0,1
1,0,0,0,0,0,0,1,0,1
1,0,1,1,0,0,1,1,0,1
1,0,1,0,0,0,1,0,0,1
1,1,0,0,1,0,1,0,1,1
0,1,0,1,0,0,0,1,0,1
1,0,0,1,0,0,1,1,0,0
1,0,0,0,1,1,1,1,1,0
1,0,0,0,0,1,0,1,1,0
0,0,1,1,1,1,1,1,0,1
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1,0
0,0,0,0,0,1,1,0,0,0
1,0,1,0,1,0,1,0,0,1
0,0,1,0,1,0,1,0,1,0
1,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1
1,0,1,0,0,1,0,0,1,0
1,1,1,0,0,0,1,0,0,1
1,1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,1,1,0,1
1,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,1,0,1
0,1,1,1,1,1,1,0,0,0
1,1,0,1,1,0,1,1,0,1
1,1,0,1,1,0,1,1,1,1
1,0,1,0,0,1,1,0,0,0
0,0,1,1,1,0,1,0,1,1
0,1,1,1,0,0,1,0,0,0
0,0,1,1,1,0,1,1,0,1
1,0,0,0,1,1,0,1,0,1
1,1,1,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,1,1
1,0,0,1,0,0,1,1,0,0
1,1,1,0,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,0
1,0,1,0,1,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0
1,1,1,1,0,0,1,1,0,1
1,0,1,0,1,1,1,0,1,0
0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,1
0,0,1,1,1,0,1,1,1,1
0,1,1,1,1,1,1,1,1,0
0,1,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,0,0,1
0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,1,1,1
1,0,0,0,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1
0,0,1,1,1,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,1,1,0,1,1
1,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,1,1,0,1
0,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,1,1,1,1,1,0
1,1,1,0,0,0,1,0,0,1
0,0,0,0,1,0,1,1,0,1
1,0,0,0,0,1,0,1,1,0
0,0,0,1,0,1,0,1,1,0
0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,1,1,1
1,1,1,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1
0,0,1,0,1,0,1,0,0,0
0,0,1,1,1,0,1,1,0,1
1,0,1,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,0,1
1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,1,1,1,1,0,0,1
0,0,1,1,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,1,1,0,1
1,1,0,1,0,0,1,1,0,1
0,0,1,0,0,0,1,0,0,1
1,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,1,0,0,0
0,0,0,0,1,0,1,1,0,1
0,0,1,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,1,1,0,1
1,1,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,1,1,1,0,1
1,0,0,1,1,0,1,1,0,1
0,0,0,1,0,0,1,1,0,1
0,0,0,0,1,1,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,0,1,0,0,1
0,0,0,0,0,1,0,1,1,0
0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,1,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0
1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,0,1
0,0,1,1,1,1,1,0,1,1
1,0,1,0,0,0,1,0,0,0
1,0,0,0,0,1,1,1,0,1
0,0,1,1,0,0,1,1,0,1
0,0,1,1,0,0,1,1,0,1
0,0,1,1,1,1,1,1,0,1
1,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,1,1,1,1
0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,1,0,0
0,1,0,0,0,1,0,1,0,1
1,1,0,1,0,1,1,1,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
0,1,0,0,0,0,1,1,0,0
1,0,1,1,1,0,1,1,0,1
0,1,1,1,0,1,1,1,0,1
1,0,1,0,0,0,1,0,0,0
0,0,1,0,1,1,0,0,1,1
1,0,0,0,0,1,0,1,1,0
1,1,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,0,0
1,0,0,0,0,0,1,1,0,1
0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,1,0,1,1,1
0,1,1,0,1,1,0,0,0,0
0,1,0,0,0,1,0,1,1,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,0
0,0,1,1,1,1,1,0,0,1
1,0,1,0,0,1,1,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0
1,0,0,1,0,0,1,1,0,1
0,1,0,0,1,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1
1,1,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,1,0,0
1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,1,1,0,1
1,1,0,1,0,1,1,0,0,0
1,0,1,0,0,0,0,0,1,1
0,0,1,1,1,1,1,0,0,0
1,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,1,1,0
0,1,1,1,1,1,1,1,0,1
1,0,1,0,1,1,1,0,1,1
1,1,0,1,0,0,1,0,0,0
0,1,0,1,0,0,1,0,0,0
1,1,0,1,1,0,1,1,0,1
1,0,0,1,1,1,1,1,0,0
1,0,1,1,0,1,1,1,0,1
1,0,1,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,0,0
1,1,1,0,1,1,1,0,0,1
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,1,1,1,0
0,1,1,1,1,0,1,1,0,0
1,0,1,0,1,0,1,0,1,0
0,0,1,0,0,1,1,0,0,1
0,0,1,1,1,1,1,0,0,1
1,0,0,0,0,0,1,1,0,1
1,0,1,0,1,1,1,0,1,1
1,0,1,0,0,1,1,0,0,0
0,0,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,0,0,1
1,0,0,1,0,0,1,0,0,0
1,1,1,1,0,0,1,1,0,0
0,0,1,0,0,0,1,0,0,0
1,0,0,1,1,0,1,1,1,0
1,0,1,0,1,1,1,0,1,1
0,1,0,0,0,0,0,1,0,1
1,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,1
1,0,1,1,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,1,0,1
1,0,1,0,1,1,1,0,0,1
0,1,1,0,1,1,1,1,0,0
1,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,0
0,1,1,1,0,0,1,1,0,0
0,1,0,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,0,1,1,0,1
1,1,1,0,1,1,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,0,1,0,1,0,1,0,1,1
1,1,0,0,0,1,1,1,0,0
1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
1,1,0,1,0,1,1,0,0,1
1,1,0,0,0,1,1,1,0,0
0,0,1,1,1,0,1,0,0,0
1,0,1,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,0,1,1,0,1
0,1,1,0,0,0,1,0,0,0
1,0,0,1,1,0,0,1,0,0
1,0,1,0,1,0,1,0,0,0
1,0,0,1,1,1,1,1,0,1
1,0,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,1,0,0
0,1,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,0,0
1,1,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,0
1,0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1,1,1
0,1,1,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0
1,0,0,1,1,0,1,1,1,0
1,1,0,1,0,1,1,0,0,0
1,0,0,1,1,0,1,1,0,1
0,1,0,0,0,1,1,0,0,0
0,1,1,1,1,1,1,1,0,0
1,1,1,1,0,1,1,1,0,0
1,1,1,1,1,0,0,0,1,1
0,0,1,0,0,0,1,1,0,1
0,0,0,0,0,1,1,1,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,1
0,1,1,1,0,1,0,0,1,1
0,0,0,0,0,0,1,1,0,0
1,0,1,1,0,0,1,1,0,0
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,0
0,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0
1,1,1,0,0,0,1,0,0,0
0,0,1,0,1,1,0,1,1,1
1,1,1,1,1,1,0,0,0,0
0,1,1,1,1,0,1,1,0,0
0,1,1,1,0,0,1,1,0,0
0,0,1,1,0,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,1
0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,1
1,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,1,1,0,0,0
1,1,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,1,1,0
0,0,1,1,1,1,1,0,1,1
0,0,1,1,1,0,1,0,1,1
1,0,0,1,0,0,1,0,0,0
0,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,0,1,0,1
0,0,1,1,0,0,1,1,0,1
0,0,1,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1
0,0,1,1,0,0,1,1,0,0
0,0,0,1,0,0,1,1,0,1
1,0,0,0,0,1,1,1,1,0
1,0,1,0,0,0,1,0,0,1
0,1,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1,0,1
0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,1,0,1,1
1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,0,1,1,1,0
0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,1,1
1,1,1,0,0,1,1,0,1,1
1,0,1,0,1,0,1,0,0,1
1,1,1,0,1,1,1,1,1,0
0,0,1,1,1,1,1,0,0,1
1,1,0,1,0,0,1,0,0,0
1,1,1,0,0,0,1,0,0,1
0,1,0,0,0,1,1,0,0,0
1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,1,1
0,0,1,1,1,1,1,1,1,0
0,0,1,1,1,0,1,1,0,1
0,1,0,0,0,1,1,0,0,0
0,0,1,1,1,0,1,1,0,1
0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,1,0,0,0
0,1,1,1,1,1,1,1,0,1
0,0,1,1,0,0,1,1,0,1
0,0,1,1,1,0,1,1,0,0
1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,1,0,0
0,1,0,1,0,1,1,1,1,1
0,0,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,1,1,0
1,1,1,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,1,1,1,0,1,1,1,1,0
0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,1,0
0,0,1,0,0,1,1,1,0,1
1,1,0,0,0,1,0,1,1,0
1,0,0,0,0,0,0,1,0,1
0,0,1,1,1,0,1,1,1,1
1,0,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,0,0
0,1,1,1,1,1,1,1,1,1
1,1,1,0,0,0,1,0,0,0
0,1,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,1,0,1
1,0,1,0,1,0,1,0,1,0
1,0,1,1,1,0,1,1,1,0
1,0,1,0,1,1,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,1,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0
1,0,0,1,0,1,1,0,0,0
1,1,0,0,0,1,0,1,1,1
1,0,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1,0
1,0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1,1,0
1,1,0,0,0,0,0,1,0,1
1,0,1,0,1,0,1,1,0,1
1,1,0,1,0,0,1,1,0,0
0,0,1,1,0,1,1,0,0,1
1,0,1,0,0,0,1,1,0,1
1,0,1,0,1,1,1,0,0,0
1,0,0,1,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,1
0,1,0,0,1,1,1,0,0,0
0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,1,0,1
0,1,1,1,1,1,0,1,1,0
1,0,0,1,0,0,1,1,0,0
1,0,1,0,1,1,0,0,0,1
1,0,0,0,0,0,1,1,0,1
1,0,0,1,0,0,1,1,0,0
1,1,0,1,1,1,1,0,0,1
1,0,0,0,0,0,0,1,1,0
1,0,0,1,0,1,1,0,0,1
1,1,1,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
1,0,0,1,1,1,1,0,0,0
1,1,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,1,1,0
0,0,0,0,0,0,1,1,0,1
0,0,1,1,1,0,1,1,0,0
0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,1,1,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,0,0
0,0,1,1,0,1,1,1,0,0
0,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,1,0,0,1,0,0,0
0,1,1,1,1,1,1,1,0,1
0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,1,0,1
0,0,1,0,1,0,0,0,1,1
1,0,1,0,1,1,1,0,0,1
1,1,0,1,1,0,1,0,0,0
1,0,1,0,1,1,1,0,0,0
1,0,1,0,0,1,1,0,0,0
0,0,1,1,0,1,1,1,0,1
1,1,0,0,0,1,1,0,0,0
1,1,0,1,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1,0
1,0,0,1,0,0,1,1,0,1
0,1,1,1,1,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,1,0,1,1
0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,0,1,0,0,0
0,0,1,1,1,0,1,1,0,0
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0
0,0,1,1,1,1,1,0,0,0
1,0,0,0,0,1,1,1,0,1
0,0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,0
1,0,1,1,0,1,1,1,0,1
0,0,1,1,0,0,1,1,0,0
1,0,1,0,1,0,1,0,0,0
1,0,0,0,0,1,0,1,1,0
1,1,0,0,0,1,0,1,0,0
0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,0,1,1,0,1
1,0,1,0,1,0,1,0,1,1
1,0,0,0,0,1,0,1,0,1
0,0,1,1,1,0,1,0,1,1
1,1,1,0,1,0,1,0,0,0
0,1,0,1,0,1,1,0,0,0
1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1
1,1,1,0,1,1,0,0,0,0
0,1,1,1,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,1,1,0,1
0,0,1,1,1,0,1,1,1,1
0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,1,1,0,1
0,1,1,1,0,1,1,1,0,0
1,0,1,0,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,1,0,0
1,1,0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,0
1,0,1,0,1,1,1,0,1,1
0,0,0,1,1,1,1,0,0,0
1,0,0,1,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,1,1,1,0
0,1,1,0,0,1,1,0,0,0
1,1,0,1,0,0,0,1,0,0
1,0,0,1,0,1,0,1,1,1
1,1,0,1,0,0,1,1,0,1
0,0,1,1,1,0,1,1,0,1
0,0,1,1,0,0,1,1,0,1
1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,1
1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0
0,0,1,0,1,1,0,1,1,1
0,0,0,0,1,1,1,0,0,0
0,1,0,0,0,0,1,0,0,1
1,1,0,1,1,0,1,0,0,0
1,1,0,0,0,0,1,1,0,1
1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,1,0,1,0,1,0,0,1
0,0,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,0,0,0
1,1,1,0,1,1,1,0,0,0
1,1,1,1,0,0,1,1,0,0
0,0,1,0,1,0,1,0,1,1
1,0,0,1,1,1,1,0,0,0
1,1,1,1,1,0,0,1,0,0
0,1,1,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,1,1,1,1,1
0,0,1,1,0,0,1,1,0,0
1,1,1,0,0,0,1,0,0,0
1,1,1,0,0,1,1,0,0,1
1,1,1,1,0,1,1,1,0,1
1,1,1,0,1,0,1,1,0,1
0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1,1
0,1,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,1,0,1
1,0,0,1,0,1,1,1,0,0
1,1,1,0,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0
0,1,0,0,0,0,1,1,0,1
1,0,0,1,1,1,1,0,0,0
1,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,1,0,0
0,0,0,1,1,1,1,0,0,0
0,1,1,0,1,1,0,0,1,1
1,0,0,1,0,1,1,1,0,0
1,0,0,1,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0
0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,0,1,1,0,0
0,0,1,1,0,1,1,1,0,1
0,1,1,1,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,0
1,1,1,0,1,0,1,0,1,1
0,1,1,1,0,1,1,0,0,0
0,0,1,1,1,0,1,1,0,1
0,1,1,1,1,0,1,0,1,1
